rollout/ep_len_mean,rollout/exploration_rate,time/total_timesteps,time/episodes,rollout/ep_rew_mean,time/time_elapsed,time/fps,rollout/success_rate,train/learning_rate,train/loss,train/n_updates
110.37,0.05,552589,4028,-653.6416624400001,1727,319,0.0,0.0001,28.497594833374023,125647
111.29,0.05,553058,4032,-654.4705723899999,1729,319,0.0,0.0001,0.007376890163868666,125764
112.58,0.05,553639,4036,-655.65307121,1731,319,0.0,0.0001,0.005688479635864496,125909
113.43,0.05,554112,4040,-651.3386033600001,1733,319,0.01,0.0001,0.006138900760561228,126027
114.65,0.05,554648,4044,-642.2002881100001,1735,319,0.03,0.0001,0.031632889062166214,126161
115.06,0.05,555150,4048,-642.50152058,1736,319,0.03,0.0001,0.006473842076957226,126287
115.97,0.05,555645,4052,-638.2851909599999,1738,319,0.04,0.0001,0.01406048983335495,126411
117.66,0.05,556180,4056,-634.5197237,1740,319,0.05,0.0001,0.02841430902481079,126544
117.51,0.05,556625,4060,-634.24683205,1741,319,0.05,0.0001,0.01094122789800167,126656
118.49,0.05,557120,4064,-635.15738222,1743,319,0.05,0.0001,14.909497261047363,126779
118.8,0.05,557624,4068,-635.3398411899999,1745,319,0.05,0.0001,0.011948961764574051,126905
118.74,0.05,558037,4072,-635.26684081,1746,319,0.05,0.0001,0.013983890414237976,127009
118.26,0.05,558493,4076,-634.66805178,1748,319,0.05,0.0001,14.723413467407227,127123
117.89,0.05,558878,4080,-634.22843944,1749,319,0.05,0.0001,13.90018367767334,127219
117.8,0.05,559350,4084,-634.3588171,1751,319,0.05,0.0001,0.006394319236278534,127337
117.5,0.05,559794,4088,-634.1269340200001,1752,319,0.05,0.0001,0.04376213252544403,127448
117.7,0.05,560268,4092,-634.2464629000001,1754,319,0.05,0.0001,0.012305449694395065,127566
117.14,0.05,560672,4096,-633.57368779,1755,319,0.05,0.0001,14.366828918457031,127667
116.11,0.05,561024,4100,-632.52357195,1757,319,0.05,0.0001,2.149200439453125,127755
116.06,0.05,561477,4104,-632.4502211399999,1758,319,0.05,0.0001,0.041955213993787766,127869
115.53,0.05,561894,4108,-631.82104428,1760,319,0.05,0.0001,0.019056228920817375,127973
115.37,0.05,562310,4112,-631.69150887,1761,319,0.05,0.0001,14.109816551208496,128077
115.41,0.05,562750,4116,-631.62882,1763,319,0.05,0.0001,0.01111135259270668,128187
114.28,0.05,563110,4120,-630.6688665300001,1764,319,0.05,0.0001,0.011584069579839706,128277
113.72,0.05,563543,4124,-630.04577485,1766,319,0.05,0.0001,14.875953674316406,128385
114.17,0.05,564006,4128,-630.4697116900002,1767,319,0.05,0.0001,15.033266067504883,128501
113.22,0.05,564380,4132,-629.5425358900001,1768,319,0.05,0.0001,2.7960071563720703,128594
111.16,0.05,564755,4136,-627.69693382,1770,319,0.05,0.0001,0.003941278904676437,128688
110.49,0.05,565161,4140,-632.21978322,1771,318,0.04,0.0001,14.387935638427734,128790
109.07,0.05,565555,4144,-641.1548353899999,1773,318,0.02,0.0001,0.006352595053613186,128888
108.19,0.05,565969,4148,-640.42302386,1774,318,0.02,0.0001,0.010003427974879742,128992
107.21,0.05,566366,4152,-644.5632068300001,1776,318,0.01,0.0001,0.00799893494695425,129091
105.7,0.05,566750,4156,-648.50748453,1777,318,0.0,0.0001,15.034039497375488,129187
105.1,0.05,567135,4160,-647.9884450899999,1778,318,0.0,0.0001,0.0049253348261117935,129283
103.88,0.05,567508,4164,-646.66503572,1780,318,0.0,0.0001,0.011198699474334717,129376
103.11,0.05,567935,4168,-646.02509933,1782,318,0.0,0.0001,0.0075123547576367855,129483
103.06,0.05,568343,4172,-645.99449915,1784,318,0.0,0.0001,0.014613761566579342,129585
102.87,0.05,568780,4176,-645.94012398,1785,318,0.0,0.0001,14.787195205688477,129694
103.94,0.05,569272,4180,-646.99083528,1787,318,0.0,0.0001,0.009434028528630733,129817
103.77,0.05,569727,4184,-646.85069721,1789,318,0.0,0.0001,14.669296264648438,129931
103.65,0.05,570159,4188,-646.8247158,1790,318,0.0,0.0001,0.014338755048811436,130039
103.5,0.05,570618,4192,-646.8102811699999,1792,318,0.0,0.0001,0.009048485197126865,130154
102.91,0.05,570963,4196,-646.20531201,1793,318,0.0,0.0001,0.0049431645311415195,130240
103.46,0.05,571370,4200,-646.7524017000001,1794,318,0.0,0.0001,0.006890967488288879,130342
102.59,0.05,571736,4204,-646.03373455,1796,318,0.0,0.0001,14.390669822692871,130433
102.67,0.05,572161,4208,-646.22407833,1797,318,0.0,0.0001,0.009549619629979134,130540
102.84,0.05,572594,4212,-646.33590273,1799,318,0.0,0.0001,0.007464887574315071,130648
102.42,0.05,572992,4216,-646.01216492,1800,318,0.0,0.0001,28.853796005249023,130747
103.15,0.05,573425,4220,-646.55003548,1802,318,0.0,0.0001,0.005568911787122488,130856
102.85,0.05,573828,4224,-646.2231553,1804,318,0.0,0.0001,0.034355528652668,130956
102.6,0.05,574266,4228,-645.9361199800001,1805,318,0.0,0.0001,0.00689857080578804,131066
102.67,0.05,574647,4232,-646.0017932099998,1807,317,0.0,0.0001,0.034087322652339935,131161
102.5,0.05,575005,4236,-645.81928757,1808,317,0.0,0.0001,0.009238332509994507,131251
102.81,0.05,575442,4240,-646.1986791300001,1810,317,0.0,0.0001,0.014623826369643211,131360
102.79,0.05,575834,4244,-646.17594863,1812,317,0.0,0.0001,0.013652832247316837,131458
102.9,0.05,576259,4248,-646.16521999,1814,317,0.0,0.0001,14.363606452941895,131564
103.39,0.05,576705,4252,-646.62799855,1816,317,0.0,0.0001,0.007149536162614822,131676
103.51,0.05,577101,4256,-646.69928871,1817,317,0.0,0.0001,0.01003364846110344,131775
103.91,0.05,577526,4260,-647.14865854,1819,317,0.0,0.0001,0.0073745716363191605,131881
104.28,0.05,577936,4264,-647.5773783400001,1821,317,0.0,0.0001,0.003910147584974766,131983
103.71,0.05,578306,4268,-647.0836295,1822,317,0.0,0.0001,0.004922704305499792,132076
104.2,0.05,578763,4272,-647.56481977,1824,317,0.0,0.0001,0.006243940442800522,132190
103.86,0.05,579166,4276,-647.37279372,1825,317,0.0,0.0001,0.058133989572525024,132291
102.84,0.05,579556,4280,-646.3709607200002,1827,317,0.0,0.0001,0.0053863925859332085,132388
102.4,0.05,579967,4284,-645.90255387,1828,317,0.0,0.0001,0.00951484777033329,132491
103.03,0.05,580462,4288,-646.55038641,1830,317,0.0,0.0001,2.1673378944396973,132615
102.83,0.05,580901,4292,-646.18738175,1832,317,0.0,0.0001,0.03204144164919853,132725
103.35,0.05,581298,4296,-646.6595798899999,1833,317,0.0,0.0001,0.006231928244233131,132824
103.05,0.05,581675,4300,-646.2103554299999,1834,316,0.0,0.0001,0.014336143620312214,132918
102.87,0.05,582023,4304,-645.92102362,1836,316,0.0,0.0001,0.03866316378116608,133005
102.53,0.05,582414,4308,-645.60160228,1837,316,0.0,0.0001,0.009190095588564873,133103
102.79,0.05,582873,4312,-645.84274049,1839,316,0.0,0.0001,14.427070617675781,133218
103.63,0.05,583355,4316,-646.6237479700001,1841,316,0.0,0.0001,0.007727506570518017,133338
103.93,0.05,583818,4320,-647.08277462,1842,316,0.0,0.0001,0.010714455507695675,133454
103.99,0.05,584227,4324,-646.9895490499999,1844,316,0.0,0.0001,0.008974985219538212,133556
103.4,0.05,584606,4328,-646.47923638,1845,316,0.0,0.0001,14.660447120666504,133651
103.7,0.05,585017,4332,-646.78022639,1847,316,0.0,0.0001,0.05280685797333717,133754
104.75,0.05,585480,4336,-647.7774522000001,1849,316,0.0,0.0001,0.008730857633054256,133869
104.14,0.05,585856,4340,-647.03500287,1850,316,0.0,0.0001,0.46687543392181396,133963
104.22,0.05,586256,4344,-647.0116953,1852,316,0.0,0.0001,0.005814879201352596,134063
103.49,0.05,586608,4348,-646.2236161799999,1853,316,0.0,0.0001,13.91854476928711,134151
103.15,0.05,587020,4352,-645.8416818400001,1855,316,0.0,0.0001,0.026146328076720238,134254
104.04,0.05,587505,4356,-646.7377144000001,1857,316,0.0,0.0001,0.0114431818947196,134376
103.44,0.05,587870,4360,-646.06318952,1858,316,0.0,0.0001,14.35506534576416,134467
104.19,0.05,588355,4364,-641.8441378199999,1860,316,0.01,0.0001,0.007868307642638683,134588
104.75,0.05,588781,4368,-642.33502042,1861,316,0.01,0.0001,0.009887950494885445,134695
104.56,0.05,589219,4372,-642.11869871,1863,316,0.01,0.0001,13.924407005310059,134804
104.41,0.05,589607,4376,-641.81960764,1864,316,0.01,0.0001,0.006658329162746668,134901
104.96,0.05,590052,4380,-642.4060217800001,1866,316,0.01,0.0001,28.271202087402344,135012
105.14,0.05,590481,4384,-642.5328288200001,1867,316,0.01,0.0001,0.003496471093967557,135120
104.08,0.05,590870,4388,-641.33377475,1869,316,0.01,0.0001,14.688251495361328,135217
104.06,0.05,591307,4392,-641.40669508,1870,316,0.01,0.0001,0.005480971187353134,135326
103.91,0.05,591689,4396,-641.25018367,1871,316,0.01,0.0001,14.314821243286133,135422
104.23,0.05,592098,4400,-641.75977213,1873,316,0.01,0.0001,0.015925031155347824,135524
105.22,0.05,592545,4404,-642.73502078,1874,316,0.01,0.0001,0.00597293209284544,135636
105.7,0.05,592984,4408,-643.2236937700001,1876,315,0.01,0.0001,0.009874685667455196,135745
105.02,0.05,593375,4412,-642.5493713800001,1877,315,0.01,0.0001,0.007151054218411446,135843
104.98,0.05,593853,4416,-642.5916913700001,1879,315,0.01,0.0001,0.008931638672947884,135963
104.43,0.05,594261,4420,-642.1456075000001,1881,315,0.01,0.0001,0.011929352767765522,136065
104.3,0.05,594657,4424,-642.2414085999999,1882,315,0.01,0.0001,0.007185820024460554,136164
105.06,0.05,595112,4428,-642.86804161,1883,315,0.01,0.0001,0.004598943050950766,136277
104.94,0.05,595511,4432,-642.7512107,1885,315,0.01,0.0001,0.00589580275118351,136377
104.81,0.05,595961,4436,-642.66079528,1886,315,0.01,0.0001,0.009878288023173809,136490
104.95,0.05,596351,4440,-642.7794166699999,1888,315,0.01,0.0001,0.0061436486430466175,136587
106.0,0.05,596856,4444,-643.7067001999999,1890,315,0.01,0.0001,0.03806019574403763,136713
106.34,0.05,597242,4448,-644.17682186,1891,315,0.01,0.0001,0.007068445906043053,136810
106.11,0.05,597631,4452,-644.05622938,1892,315,0.01,0.0001,0.00599000183865428,136907
105.38,0.05,598043,4456,-643.2420957400001,1894,315,0.01,0.0001,0.004438101314008236,137010
106.45,0.05,598515,4460,-644.2600847899998,1895,315,0.01,0.0001,0.0065923407673835754,137128
106.41,0.05,598996,4464,-649.15604415,1897,315,0.0,0.0001,0.03575502336025238,137248
106.5,0.05,599431,4468,-649.3142762599999,1898,315,0.0,0.0001,0.08908795565366745,137357
106.15,0.05,599834,4472,-648.9842776900001,1900,315,0.0,0.0001,15.07126522064209,137458
106.71,0.05,600278,4476,-649.65433575,1901,315,0.0,0.0001,0.03433886915445328,137569
105.99,0.05,600651,4480,-648.8873653200001,1903,315,0.0,0.0001,0.011499855667352676,137662
105.64,0.05,601045,4484,-648.5923107899999,1904,315,0.0,0.0001,14.681154251098633,137761
105.55,0.05,601425,4488,-648.60864938,1905,315,0.0,0.0001,0.008007235825061798,137856
105.16,0.05,601823,4492,-648.17502145,1907,315,0.0,0.0001,14.475703239440918,137955
106.27,0.05,602316,4496,-649.2544281,1909,315,0.0,0.0001,0.03443654626607895,138078
106.05,0.05,602703,4500,-649.09332492,1910,315,0.0,0.0001,0.008151049725711346,138175
105.98,0.05,603143,4504,-649.10972142,1912,315,0.0,0.0001,13.949552536010742,138285
105.41,0.05,603525,4508,-648.5025357100001,1913,315,0.0,0.0001,2.6109249591827393,138381
105.08,0.05,603883,4512,-648.1954849,1914,315,0.0,0.0001,0.01113494299352169,138470
104.89,0.05,604342,4516,-647.85704702,1916,315,0.0,0.0001,0.022036416456103325,138585
105.02,0.05,604763,4520,-647.8270445600001,1918,315,0.0,0.0001,14.70579719543457,138690
105.52,0.05,605209,4524,-648.15378657,1919,315,0.0,0.0001,0.007050555665045977,138802
105.0,0.05,605612,4528,-647.66848392,1921,315,0.0,0.0001,0.019158242270350456,138902
105.67,0.05,606078,4532,-648.3478136199999,1922,315,0.0,0.0001,0.03406975045800209,139019
104.94,0.05,606455,4536,-647.5666672599999,1924,315,0.0,0.0001,2.201509475708008,139113
105.3,0.05,606881,4540,-648.0850359399999,1925,315,0.0,0.0001,0.011888900771737099,139220
104.04,0.05,607260,4544,-646.9882789,1926,315,0.0,0.0001,14.884496688842773,139314
104.77,0.05,607719,4548,-647.88399802,1928,315,0.0,0.0001,0.00900525413453579,139429
104.93,0.05,608124,4552,-648.0043711899999,1929,315,0.0,0.0001,0.048075463622808456,139530
105.01,0.05,608544,4556,-648.2328390099999,1931,315,0.0,0.0001,0.00516833271831274,139635
103.89,0.05,608904,4560,-647.13471624,1932,315,0.0,0.0001,0.006824011914432049,139725
102.83,0.05,609279,4564,-646.0688062800001,1933,315,0.0,0.0001,0.012975051999092102,139819
103.1,0.05,609741,4568,-646.27294011,1935,315,0.0,0.0001,0.045620545744895935,139935
103.36,0.05,610170,4572,-646.52264197,1936,315,0.0,0.0001,0.011852290481328964,140042
102.53,0.05,610531,4576,-645.64757031,1938,314,0.0,0.0001,0.015132336877286434,140132
102.37,0.05,610888,4580,-645.52705536,1939,314,0.0,0.0001,14.67742919921875,140221
102.6,0.05,611305,4584,-645.75491905,1940,314,0.0,0.0001,0.011662340722978115,140326
102.72,0.05,611697,4588,-645.8724249300001,1942,314,0.0,0.0001,0.03778373450040817,140424
102.96,0.05,612119,4592,-646.07700093,1943,314,0.0,0.0001,0.005586514249444008,140529
101.7,0.05,612486,4596,-644.96569864,1945,314,0.0,0.0001,0.009663297794759274,140621
101.5,0.05,612853,4600,-644.7199296699999,1946,314,0.0,0.0001,0.036499012261629105,140713
100.75,0.05,613218,4604,-643.98508852,1947,314,0.0,0.0001,0.044610947370529175,140804
101.69,0.05,613694,4608,-644.9633098,1949,314,0.0,0.0001,0.01760481670498848,140923
102.14,0.05,614097,4612,-645.39379111,1950,314,0.0,0.0001,0.015031155198812485,141024
102.07,0.05,614549,4616,-645.48059582,1952,314,0.0,0.0001,0.012215960770845413,141137
101.59,0.05,614922,4620,-645.1065333700001,1953,314,0.0,0.0001,0.006756959483027458,141230
101.02,0.05,615311,4624,-644.65767815,1955,314,0.0,0.0001,0.033180586993694305,141327
101.88,0.05,615800,4628,-645.6281784500001,1956,314,0.0,0.0001,0.00640248553827405,141449
101.1,0.05,616188,4632,-644.85000643,1958,314,0.0,0.0001,0.007346223574131727,141546
101.5,0.05,616605,4636,-645.39658335,1959,314,0.0,0.0001,0.00797274336218834,141651
101.31,0.05,617012,4640,-645.1850019,1961,314,0.0,0.0001,0.020562348887324333,141752
101.24,0.05,617384,4644,-645.15885489,1962,314,0.0,0.0001,0.014647931791841984,141845
100.81,0.05,617800,4648,-644.5391970699999,1963,314,0.0,0.0001,0.006566313561052084,141949
100.42,0.05,618166,4652,-644.228525,1965,314,0.0,0.0001,29.19118881225586,142041
100.34,0.05,618578,4656,-644.23035005,1966,314,0.0,0.0001,0.006862683221697807,142144
100.57,0.05,618961,4660,-644.5644217299999,1967,314,0.0,0.0001,0.011046704836189747,142240
101.08,0.05,619387,4664,-645.1156516199999,1969,314,0.0,0.0001,0.03572220727801323,142346
100.83,0.05,619824,4668,-644.95056653,1970,314,0.0,0.0001,0.008829893544316292,142455
100.5,0.05,620220,4672,-644.5635847599999,1972,314,0.0,0.0001,14.590149879455566,142554
100.48,0.05,620579,4676,-644.5506300100001,1973,314,0.0,0.0001,0.005853516981005669,142644
101.24,0.05,621012,4680,-645.3419606200001,1975,314,0.0,0.0001,0.03758775442838669,142752
101.1,0.05,621415,4684,-645.11596752,1976,314,0.0,0.0001,0.010778899304568768,142853
101.68,0.05,621865,4688,-645.75415119,1978,314,0.0,0.0001,0.0054489923641085625,142966
101.7,0.05,622289,4692,-645.85855235,1979,314,0.0,0.0001,0.012904498726129532,143072
102.5,0.05,622736,4696,-646.65416615,1981,314,0.0,0.0001,0.03671456128358841,143183
103.06,0.05,623159,4700,-647.1996544699999,1982,314,0.0,0.0001,0.006977905984967947,143289
103.18,0.05,623536,4704,-647.3165415,1984,314,0.0,0.0001,0.009531642310321331,143383
102.3,0.05,623924,4708,-646.51013445,1985,314,0.0,0.0001,0.005156815517693758,143480
102.37,0.05,624334,4712,-646.62724526,1987,314,0.0,0.0001,0.004340777639299631,143583
102.02,0.05,624751,4716,-646.3036264400001,1988,314,0.0,0.0001,0.010714689269661903,143687
102.75,0.05,625197,4720,-646.9147145,1989,314,0.0,0.0001,0.013047712855041027,143799
102.43,0.05,625554,4724,-646.56636244,1991,314,0.0,0.0001,0.005013370420783758,143888
101.66,0.05,625966,4728,-645.8477154600001,1992,314,0.0,0.0001,0.015316085889935493,143991
101.66,0.05,626354,4732,-645.88332761,1994,314,0.0,0.0001,14.243437767028809,144088
101.27,0.05,626732,4736,-645.3692990500001,1995,314,0.0,0.0001,0.007059567142277956,144182
101.64,0.05,627176,4740,-645.6859669,1996,314,0.0,0.0001,0.008668909780681133,144293
101.96,0.05,627580,4744,-645.99065111,1998,314,0.0,0.0001,14.622869491577148,144394
101.62,0.05,627962,4748,-645.70109864,1999,314,0.0,0.0001,0.006904809735715389,144490
101.81,0.05,628347,4752,-645.90970489,2001,314,0.0,0.0001,0.008016770705580711,144586
101.63,0.05,628741,4756,-645.54614799,2002,313,0.0,0.0001,28.947114944458008,144685
101.92,0.05,629153,4760,-645.79118697,2003,313,0.0,0.0001,0.008027211762964725,144788
102.18,0.05,629605,4764,-646.05382749,2005,313,0.0,0.0001,0.01203305646777153,144901
102.76,0.05,630100,4768,-646.56469904,2007,313,0.0,0.0001,0.018756205216050148,145024
102.78,0.05,630498,4772,-646.70580404,2008,313,0.0,0.0001,14.2714204788208,145124
103.08,0.05,630887,4776,-647.00515437,2009,313,0.0,0.0001,14.65910816192627,145221
103.44,0.05,631356,4780,-647.3112466399999,2011,313,0.0,0.0001,0.01195355411618948,145338
103.61,0.05,631776,4784,-647.47072288,2012,313,0.0,0.0001,0.006560404784977436,145443
102.81,0.05,632146,4788,-646.61287326,2014,313,0.0,0.0001,0.00930787343531847,145536
102.3,0.05,632519,4792,-646.05788781,2015,313,0.0,0.0001,0.014152809977531433,145629
101.97,0.05,632933,4796,-645.83996797,2017,313,0.0,0.0001,14.6679048538208,145733
101.95,0.05,633354,4800,-645.7322909400001,2018,313,0.0,0.0001,0.009878616780042648,145838
